2.863e+05	2.0205e+05	1.7812e+05	5.1716e+06	5.3456	4.4908	4.2164	22.715	-0.00064711	-0.00061959	-0.00061893	-0.45991	373.86	200.71	177.04	508.45	1834.8	500.13	341.8	121.08	-31.201	-14.707	-11.632	-8.6579	28.576	20.167	17.778	515.97	1.6613e-05	6.0737e-07	7.3265e-07	0.00043622	-2.044	-1.795	-4.3627	-7.6551	0.009	0.012	0.016056	0.43298	2.766	2.6413	2.553	6.9426	28.573	20.165	17.776	516.13	-1.379	-1.3093	-1.2663	-3.0524	1.387	1.3318	1.2856	3.8909	63
2.234e+05	1.8167e+05	1.6668e+05	8.0149e+06	4.722	4.2583	4.0788	28.284	0.0012067	0.00092735	0.00066229	0.076903	251.7	135.47	121.86	508.56	590.18	152.53	112.95	67.357	-14.259	-6.7761	-5.666	-4.4562	22.297	18.133	16.637	799.96	0.00075977	0.00074987	0.0005709	0.00028723	-2.1	-2.844	-2.3892	-10.87	0.025	0.023333	0.017111	0.13456	3.746	3.623	3.4996	7.2467	22.295	18.131	16.635	799.89	-1.894	-1.8325	-1.7664	-3.4669	1.8525	1.7905	1.733	3.7798	63
4.4429e+06	2.4361e+06	1.9426e+06	1.5587e+08	21.058	15.593	13.925	124.6	-0.00050788	-0.00052884	-0.0005463	5.6762	2353.4	1157.7	1018.7	1591.2	3481	1272	971.85	29.498	-40.075	-21.733	-17.47	2.9813	443.45	243.15	193.9	15525	8.982e-06	2.45e-06	6.928e-06	0.0003558	-2.116	-0.91067	-4.2394	-40.944	-0.0165	-0.0075	-0.005	0.057907	4.32	4.1663	4.0572	15.303	443.4	243.12	193.88	15556	-2.193	-2.1308	-2.0769	-7.5327	2.127	2.036	1.9801	7.7685	63
3.0465e+05	2.1071e+05	1.8334e+05	4.1341e+06	5.5143	4.586	4.2777	20.279	-0.00097894	-0.0010231	-0.0010339	1.1712	338.03	179.81	162.27	280.86	1211.3	321.61	217.09	22.017	24.927	11.048	8.3725	2.542	30.407	21.031	18.299	411.26	2.6573e-05	5.2949e-06	2.2515e-06	0.0011577	-1.776	0.654	-0.43167	-11.562	-0.088	-0.082667	-0.078889	-0.49452	3.593	3.468	3.3539	11.067	30.404	21.029	18.297	412.59	-1.869	-1.7988	-1.7337	-5.8318	1.724	1.6688	1.6202	5.2314	63
1.4177e+05	1.1713e+05	1.068e+05	9.9509e+05	3.7617	3.4192	3.2649	9.9527	0.00057834	0.00051018	0.0004648	-0.51429	185.88	108.13	99.033	143.09	302.57	62.311	42.781	19.292	-7.2811	-2.065	-1.2487	-0.42152	14.15	11.691	10.659	99.055	4.7657e-05	3.0337e-05	4.9187e-06	0.00022936	-0.939	-2.6303	-0.092444	-7.1749	-0.037	-0.029	-0.036278	-0.44865	3.658	3.5103	3.3887	6.5116	14.149	11.69	10.658	99.31	-1.847	-1.771	-1.7214	-3.5151	1.81	1.7403	1.6671	2.9958	63
1.5171e+05	1.2008e+05	1.0804e+05	2.3757e+06	3.8912	3.462	3.2838	15.352	0.0042916	0.0041867	0.0041279	-1.1969	188.79	93.239	82.427	143.06	149.64	34.496	23.945	6.84	3.1812	1.0683	0.71842	-0.86298	15.142	11.986	10.783	235.68	0.00012994	5.9223e-05	3.3723e-06	0.018922	-1.187	0.875	1.2259	-8.2903	-0.046	-0.043333	-0.039889	-0.5023	3.684	3.536	3.4054	12.751	15.14	11.984	10.782	237.09	-1.752	-1.6893	-1.6184	-6.5914	1.932	1.8473	1.7867	6.1573	63
1.2036e+05	97084	88065	1.6361e+06	3.4661	3.1129	2.9648	12.753	0.003034	0.003029	0.0030291	-0.81154	132.03	63.582	55.912	149.28	53.762	11.166	8.3764	11.41	-1.1248	-0.11823	-0.015302	-1.1052	12.014	9.69	8.7898	162.64	6.5714e-09	1.1317e-07	1.2653e-06	0.01028	0.912	0.195	-0.85844	-16.715	-0.003	0.0028333	-0.011611	-0.42824	3.49	3.3507	3.24	11.302	12.012	9.6891	8.789	163.28	-1.7105	-1.6567	-1.6124	-5.8896	1.7795	1.6933	1.6268	5.4124	63
5.9066e+05	5.2417e+05	4.9643e+05	1.4409e+07	7.6782	7.2331	7.0391	37.864	0.007967	0.0079541	0.007941	2.1046	317.31	269.24	261.53	707.81	257.62	280.35	288.19	85.886	8.2473	10.222	10.639	6.5135	58.954	52.317	49.548	1433.7	2.6192e-06	1.2822e-06	4.1499e-06	0.06995	-0.762	-5.1447	1.2514	-18.12	0.2075	0.21533	0.21689	0.17989	4.781	4.7287	4.6138	32.63	58.949	52.312	49.544	1438	-2.281	-2.2565	-2.2024	-16.108	2.4995	2.4717	2.4097	16.521	63
1.5575e+05	1.2527e+05	1.1437e+05	2.3573e+06	3.9428	3.536	3.3787	15.333	-0.0082727	-0.0076903	-0.0070183	0.41237	202.91	106.75	91.259	190.58	186.07	45.097	31.346	23.835	5.107	2.3162	1.8721	3.1482	15.546	12.503	11.415	235.11	0.0029052	0.0042296	0.0048273	0.047815	-1.25	-2.0803	-1.1863	-14.401	-0.072	-0.079833	-0.084722	-1.3141	3.697	3.5713	3.4608	11.731	15.544	12.502	11.414	235.26	-1.9225	-1.8672	-1.8211	-6.8083	1.776	1.7037	1.6392	4.926	63
1.661e+05	1.3195e+05	1.1946e+05	1.6493e+06	4.0717	3.629	3.453	12.83	0.00026966	0.00041078	0.00062601	0.083095	143.69	73.049	63.177	90.261	63.54	14.83	10.3	3.5744	1.8107	0.51388	0.31406	0.14843	16.579	13.17	11.923	164.61	0.00012434	0.00037194	0.00064769	0.00071563	0.782	1.2063	-6.1293	-20.706	-0.1015	-0.082833	-0.083667	-0.10393	4.161	4.033	3.9494	14.76	16.577	13.168	11.922	164.6	-2.1325	-2.055	-2.0086	-7.4179	2.0275	1.978	1.9409	7.3432	63
1.8507e+05	1.2762e+05	1.1043e+05	2.092e+06	4.2979	3.569	3.3199	14.37	0.0058024	0.0057309	0.0056687	1.5169	309.82	154.89	136.79	176.64	1309.7	346.97	236.21	17.914	-23.754	-10.578	-8.1339	0.11415	18.472	12.738	11.022	206.51	5.7195e-05	4.2864e-05	3.1275e-05	0.035324	-3.17	0.28433	-0.067667	-8.3415	0.042	0.041667	0.038	0.45202	3.135	3.029	2.9143	8.8086	18.47	12.737	11.021	208.79	-1.4955	-1.451	-1.3963	-3.8347	1.64	1.5783	1.5179	4.9753	63
1.2198e+05	1.0397e+05	95259	1.803e+06	3.4892	3.2214	3.0835	13.382	-0.0040533	-0.0038946	-0.0037033	0.93596	98.982	55.555	49.439	93.523	43.37	13.018	10.379	5.615	1.8649	0.24677	-0.0040635	0.86655	12.175	10.377	9.5078	179.08	0.00021219	0.00033293	0.00041492	0.014159	0.198	-1.0173	-1.2563	-19.863	-0.0295	-0.025667	-0.018222	0.6282	3.314	3.2017	3.0872	13.102	12.173	10.376	9.5069	179.94	-1.694	-1.6223	-1.5621	-6.6016	1.6215	1.5792	1.5251	6.5007	63
93577	77374	69844	3.0447e+05	3.0561	2.779	2.6403	5.5126	-0.0054785	-0.004648	-0.0037128	0.011235	71.529	38.041	32.158	48.962	31.938	11	9.4468	4.0824	-2.2619	-0.91802	-0.74386	0.14288	9.3399	7.7227	6.9711	30.389	0.0060572	0.0082939	0.0092019	0.010505	2.132	-0.21167	-0.975	-8.1317	-0.025	-0.020667	-0.0265	-0.13894	2.906	2.7997	2.7107	6.8772	9.339	7.722	6.9704	30.386	-1.4175	-1.3633	-1.3226	-3.4151	1.488	1.4362	1.3879	3.4632	63
88516	78626	73316	5.4476e+05	2.9723	2.8014	2.7051	7.3684	-0.0046635	-0.0044143	-0.0041568	0.28155	67.4	41.371	37.263	65.025	20.251	7.1437	6.2455	5.8014	1.2776	0.41624	0.29686	0.70385	8.8348	7.8476	7.3177	54.293	0.00060206	0.00064631	0.00071867	0.017604	-0.804	-0.68933	-2.0236	-1.1653	-0.128	-0.11867	-0.1065	0.027167	3.319	3.2163	3.1367	8.0538	8.8339	7.8469	7.317	54.367	-1.7195	-1.6663	-1.6311	-4.0089	1.599	1.5507	1.5073	4.046	63
1.4497e+05	1.0479e+05	92132	2.5864e+06	3.8038	3.234	3.0324	16.056	-0.0082522	-0.0083748	-0.0084341	0.5855	183.06	90.285	80.106	117.85	188.97	47.363	31.948	4.5133	3.2158	1.3936	1.0461	-0.46807	14.469	10.459	9.1956	257.81	0.00018352	7.1204e-05	1.6539e-08	0.079027	-0.275	-1.439	-0.515	-16.677	0.056	0.048667	0.050167	1.2659	3.216	3.1003	2.9987	17.68	14.468	10.458	9.1948	258.13	-1.6055	-1.5458	-1.4941	-7.6298	1.61	1.5548	1.5046	10.06	63
97925	89999	84307	3.2302e+05	3.1263	2.9971	2.9008	5.6585	-0.00051567	-0.00061723	-0.00068716	-0.47196	45.72	34.543	33.458	48.175	7.5269	6.9651	7.0241	4.1843	-0.4022	-0.42936	-0.43744	0.16196	9.7739	8.9828	8.4147	32.018	0.00012319	6.7819e-05	1.4118e-05	0.00055519	-0.195	0.641	-1.9623	3.3822	-0.004	-0.014	-0.011444	-0.57217	3.264	3.1263	3.0154	7.1234	9.7729	8.9819	8.4138	32.238	-1.559	-1.4908	-1.4386	-3.9628	1.705	1.6353	1.5769	3.1614	63
5.9001e+05	4.2929e+05	3.8423e+05	5.1562e+06	7.6739	6.5458	6.1928	22.639	-0.0048535	-0.0051639	-0.0055648	-1.454	490.7	247.24	218.78	232.92	549.59	141.56	93.366	6.0494	-12.011	-4.965	-3.5769	0.76851	58.889	42.848	38.35	512.53	0.0007966	0.0013867	0.0020574	0.038432	0.616	-1.1	1.4037	-28.825	0.1925	0.1695	0.17489	-2.157	5.984	5.901	5.8501	26.323	58.883	42.843	38.347	514.59	-2.882	-2.8485	-2.8211	-16.013	3.103	3.0517	3.0288	10.311	63
1.1696e+06	9.179e+05	8.4663e+05	5.085e+07	10.805	9.5716	9.1925	71.241	0.0064851	0.0067258	0.0069113	0.3799	591.17	296.34	263.6	1084.9	286.88	92.403	73.579	46.433	-8.1325	-4.4141	-3.7724	-4.37	116.74	91.616	84.502	5075.2	0.0006303	0.0004329	0.00017935	0.054432	0.111	2.756	-8.69	-24.45	-0.1185	-0.137	-0.12194	1.5205	6.062	6.009	5.9638	43.549	116.73	91.607	84.494	5074.9	-2.8845	-2.8348	-2.8053	-19.574	3.1765	3.1742	3.1583	23.968	63
7.0801e+06	4.7428e+06	4.1156e+06	1.6739e+08	26.583	21.757	20.268	129.16	-0.0055649	-0.0061526	-0.0065601	-4.9857	2256.1	1147.5	1049.7	2090.9	1621.4	490.49	351.09	30.345	24.435	8.9288	5.4231	-2.2963	706.67	473.38	410.78	16682	0.0043449	0.0021131	0.0010148	0.050849	-0.718	-0.57733	0.18367	-31.434	-0.128	-0.12183	-0.11444	-1.3724	4.324	4.2067	4.0793	30.906	706.6	473.33	410.74	16705	-2.279	-2.1882	-2.1171	-17.059	2.0455	2.0188	1.9622	13.85	63
1.0153e+06	5.7473e+05	4.6246e+05	1.2629e+07	10.067	7.5739	6.794	35.494	0.0021781	0.0025248	0.0030017	-0.82609	666.89	352.18	316.5	459.81	1885.4	731.58	566.2	28.58	-36.682	-21.45	-18.009	-3.1075	101.33	57.364	46.159	1259.8	0.00088409	0.0019205	0.0029131	0.012648	-0.555	-2.0847	-5.0157	-35.747	0.1985	0.1895	0.18506	0.73954	3.955	3.8013	3.6607	16.368	101.32	57.358	46.154	1260.4	-1.7515	-1.6798	-1.6269	-6.7019	2.2035	2.122	2.0337	9.6657	63
1.4396e+05	1.1856e+05	1.0718e+05	2.0915e+06	3.7906	3.4399	3.2707	14.448	0.0037127	0.0034663	0.0031329	0.026663	151.9	77.552	69.387	142.08	122.66	30.445	21.553	6.2245	-4.5252	-1.7653	-1.3446	-0.11015	14.369	11.833	10.697	208.76	0.00040332	0.00098434	0.0012363	0.0093427	-2.242	-0.082	-2.2421	4.3722	0.047	0.047	0.049389	1.5768	3.786	3.627	3.4872	14.486	14.368	11.832	10.696	208.74	-1.892	-1.802	-1.7381	-6.6404	1.894	1.8255	1.7491	7.8448	63
82164	73835	68928	9.2783e+05	2.8637	2.7147	2.6229	9.6225	0.0019273	0.0018007	0.001728	-0.11961	56.147	30.983	28.015	88.979	10.68	5.679	5.3849	5.6599	-0.61189	-0.27363	-0.23302	-0.44962	8.2008	7.3695	6.8797	92.592	0.00020552	8.2949e-05	1.3215e-05	0.0032548	-1.308	-1.003	0.49933	-13.458	0.058	0.050833	0.035389	0.33972	3.26	3.1497	3.0716	9.8988	8.2	7.3688	6.879	92.597	-1.615	-1.562	-1.5335	-4.7724	1.6455	1.587	1.5382	5.1262	63
1.091e+05	1.0084e+05	94859	1.69e+06	3.2999	3.1725	3.077	12.969	0.00044741	0.00046124	0.0004574	0.68896	52.013	36.556	35.599	145.3	7.7927	7.0724	7.1232	7.8997	-0.32332	-0.30852	-0.31567	-0.12336	10.889	10.065	9.4679	168.21	3.9522e-06	1.9766e-08	1.1932e-06	0.00022474	1.061	-0.38667	0.57456	-20.333	0.048	0.046333	0.037944	0.185	3.332	3.231	3.1213	11.578	10.888	10.064	9.467	168.66	-1.659	-1.6035	-1.5485	-5.1909	1.673	1.6272	1.5727	6.387	63
1.1666e+05	1.0533e+05	98242	4.523e+05	3.4124	3.2424	3.1314	6.7185	0.0043099	0.004759	0.0049377	-0.077263	79.01	44.336	41.268	62.848	14.38	9.0409	8.7214	5.5431	-0.17406	-0.42657	-0.47803	0.63718	11.644	10.513	9.8055	45.138	0.0027372	0.00076484	1.1227e-05	0.026513	0.138	0.32833	-0.73344	-9.7415	-0.001	-0.0038333	-0.0099444	-0.3365	3.254	3.1307	3.0273	7.7961	11.643	10.512	9.8046	45.14	-1.62	-1.5625	-1.5116	-4.1565	1.634	1.5675	1.5151	3.6394	63
1.3595e+06	1.2583e+06	1.2055e+06	5.7556e+07	11.649	11.207	10.969	75.713	-0.0018363	-0.0018626	-0.0018164	-3.4927	429.3	420.74	411.7	1461.1	307.48	310.38	312.43	52.844	12.358	12.117	12.115	2.3104	135.69	125.59	120.32	5732.5	2.3865e-05	6.5482e-06	5.4298e-05	0.0034647	0.308	-2.7443	-0.23267	-14.347	0.013	-0.010833	-0.018444	1.1512	4.526	4.3983	4.2578	20.898	135.68	125.58	120.31	5744.1	-2.2595	-2.175	-2.0862	-9.8655	2.266	2.2232	2.1716	11.035	63
1.0364e+05	89476	81954	4.8597e+06	3.2163	2.9884	2.86	21.995	-0.0030925	-0.0030593	-0.0029667	-1.1335	124.16	61.577	54.619	166.82	47.331	12.125	9.6159	15.114	-1.159	-0.35856	-0.27315	-3.1163	10.344	8.9306	8.1798	483.77	3.6446e-06	4.9857e-05	0.00020031	0.0091345	-2.064	0.087333	-1.8342	-10.771	-0.019	-0.002	-0.0063333	1.3577	3.432	3.2997	3.1774	14.206	10.343	8.9297	8.179	485	-1.7125	-1.6505	-1.5891	-4.7545	1.72	1.65	1.5889	9.4479	63
3.8955e+05	2.6168e+05	2.2646e+05	5.0806e+06	6.2355	5.1106	4.7543	22.513	-0.002078	-0.0023461	-0.0026832	-0.53025	518.62	263.16	234.24	394.69	2745.4	839.54	589.34	31.934	-40.592	-20.146	-15.88	0.79265	38.881	26.118	22.603	506.82	0.00061292	0.00098958	0.00144	0.0096403	-0.5	-2.3273	-2.2651	-8.8264	-0.0785	-0.077333	-0.052944	-0.31811	3.845	3.722	3.6036	11.773	38.877	26.115	22.601	507.05	-1.8815	-1.8183	-1.7717	-6.3543	1.963	1.9042	1.8324	5.4207	63
97925	82217	75409	1.3893e+06	3.1263	2.8646	2.7435	11.751	-0.0001525	-0.00010063	2.4573e-05	-0.76868	130.13	66.741	58.57	158.6	57.274	17.483	14.083	14.18	0.94883	0.34824	0.21767	-0.08467	9.7739	8.2061	7.5266	138.08	8.4607e-06	0.00010224	0.00028779	2.3231e-05	1.154	-0.16	1.8736	-12.591	-0.0025	0.0005	0.0086667	-0.80439	3.148	3.0227	2.9223	11.197	9.7729	8.2053	7.5259	138.66	-1.5435	-1.4782	-1.4346	-6.1816	1.6035	1.5443	1.4878	5.0151	63
1.2317e+05	1.0804e+05	1.0025e+05	1.4143e+06	3.5062	3.2838	3.1632	11.881	0.0024663	0.0025826	0.0027342	-0.079127	107.5	54.187	47.831	84.769	24.169	9.1205	8.0091	3.5561	-0.80337	-0.57275	-0.54778	0.04283	12.293	10.783	10.006	141.16	0.00011047	0.0001949	0.00031626	0.0090893	-2.468	-1.4923	-1.0384	-12.425	0.0565	0.064667	0.065833	0.42704	3.53	3.4117	3.3133	16.519	12.292	10.782	10.005	141.15	-1.7135	-1.649	-1.5981	-8.4396	1.816	1.7632	1.7153	8.0817	63
1.3129e+05	1.1243e+05	1.0404e+05	1.0797e+06	3.62	3.3499	3.2225	10.381	0.00046687	0.00068789	0.00089219	-0.10671	148.35	85.16	83.548	211.95	136.51	70.32	68.401	107.66	5.0963	3.3727	3.24	7.7741	13.104	11.222	10.385	107.76	0.00049946	0.00045254	0.00032289	0.0011295	-2.216	-0.519	-1.3	5.3903	0.0505	0.054	0.059778	-0.16131	3.053	2.9357	2.8428	7.2678	13.103	11.22	10.384	107.76	-1.504	-1.4403	-1.3956	-3.9941	1.548	1.4955	1.4478	3.2741	63
2.1247e+06	1.4133e+06	1.1894e+06	1.477e+07	14.562	11.877	10.896	38.384	0.0050116	0.0050228	0.0050076	-0.93338	1167.9	674.85	615.69	745.97	2045.7	614.1	470.06	55.646	31.85	14.218	11.047	4.2135	212.06	141.07	118.71	1473.3	5.0975e-06	3.972e-07	1.1853e-05	0.027628	1.003	0.317	-0.38678	-38.591	-0.017	-0.023	-0.0075	-0.53567	3.19	3.089	3.0108	15.92	212.04	141.05	118.7	1474.1	-1.599	-1.5502	-1.5074	-8.0033	1.591	1.5393	1.5038	7.9324	63
1.5316e+06	9.2193e+05	7.1503e+05	2.5383e+07	12.364	9.5926	8.4479	50.047	-0.00055868	-0.00027941	-4.2692e-06	5.3625	767.95	414.05	363.23	651.33	1333.1	473.16	398.29	27.232	-27.666	-15.162	-13.796	2.5849	152.87	92.018	71.368	2504.7	0.00083361	0.00074934	0.00080472	3.8531e-05	-0.561	0.20067	-1.637	-21.969	0.083	0.094167	0.094444	-0.22743	3.334	3.2297	3.1346	11.062	152.86	92.009	71.36	2533.2	-1.5725	-1.5207	-1.4742	-5.5219	1.76	1.7092	1.6614	5.5372	63
3.2994e+06	1.9401e+06	1.5913e+06	2.3352e+08	18.147	13.916	12.603	152.32	-0.00080369	-0.00076208	-0.00071911	-10.336	1987.1	1023.3	886.09	1919	2320.5	965.53	760.54	34.503	20.456	13.92	12.453	-3.8562	329.32	193.65	158.83	23201	1.2369e-05	1.9972e-05	1.3095e-05	0.00053945	-2.119	-4.046	-1.369	-7.2094	0.094	0.10367	0.10278	0.70661	3.418	3.2567	3.1373	13.059	329.28	193.63	158.82	23306	-1.607	-1.5297	-1.4734	-5.191	1.812	1.7265	1.6634	7.8719	63
1.147e+07	6.9326e+06	5.7634e+06	1.129e+09	33.836	26.305	23.984	335.08	0.00060549	0.0003509	0.000105	-20.025	3724.6	1850	1640.7	4595.2	2341.9	835.11	623.47	44.05	-21.25	-12.829	-10.94	-4.5237	1144.9	691.94	575.25	1.1228e+05	0.00060157	0.00064325	0.00049421	1.7004e-06	-2.616	-1.6193	-0.14456	-14.032	0.014	0.023333	0.013667	0.60022	3.763	3.6067	3.4637	13.739	1144.7	691.87	575.19	1.1267e+05	-1.7905	-1.7312	-1.6648	-7.3828	1.9725	1.8748	1.7991	6.3583	63
1.7477e+06	1.1385e+06	7.9023e+05	1.0639e+07	13.208	10.66	8.881	31.846	0.0089257	0.0088128	0.0087308	-6.9102	696.09	572.37	470.77	261.74	375.33	362.51	342.34	11.064	-0.99915	0.24412	0.32935	-2.4821	174.44	113.63	78.873	1014.2	0.00012745	9.67e-05	1.2848e-05	0.084571	-0.152	-0.764	-0.18822	-15.874	0.005	-0.0025	0.00033333	-1.9532	3.501	3.375	3.272	21.338	174.43	113.62	78.865	1061.8	-1.735	-1.6667	-1.6117	-12.662	1.7665	1.7075	1.6613	8.6828	63
1.0136e+07	7.1206e+06	5.4088e+06	4.2444e+08	31.807	26.659	23.235	205.48	0.0018081	0.0017272	0.001661	-11.856	1257.7	797.86	681.91	3201.8	98.188	64.694	64.903	54.688	-0.20135	0.74998	0.50187	-4.9704	1011.7	710.71	539.85	42223	5.103e-05	5.8408e-05	1.2483e-05	0.0030048	-1.189	-2.9633	-8.7269	-9.9361	0.0135	-0.0035	-0.014611	-0.4225	3.71	3.522	3.3801	9.523	1011.6	710.64	539.8	42359	-1.8705	-1.798	-1.741	-5.3146	1.84	1.7242	1.6382	4.2086	63
3.5029e+05	2.2447e+05	1.7428e+05	1.2858e+07	5.913	4.7333	4.1707	35.191	5.2894e-06	9.8603e-05	0.00012431	-6.7035	408.86	205.32	180.66	273.22	990.44	286.22	244.47	24.671	-17.868	-8.442	-7.7638	-4.5209	34.963	22.404	17.395	1238.4	0.00013569	2.3154e-05	3.208e-06	1.2332e-05	0.776	-1.108	-0.83811	-7.7067	-0.044	-0.028	-0.015222	-0.50581	3.214	3.0407	2.8789	11.407	34.96	22.402	17.393	1283.3	-1.606	-1.5135	-1.4267	-6.7363	1.608	1.5268	1.4524	4.6695	63
2.2019e+05	1.8387e+05	1.7076e+05	1.0036e+07	4.688	4.2839	4.1284	31.647	-0.00014032	7.0293e-05	0.00026578	0.39456	257.46	139.32	126.31	611.08	414.12	122.33	98.102	56.669	10.773	5.2688	4.4567	1.1633	21.977	18.352	17.043	1001.5	0.00039965	0.00043305	0.00023697	0.00014493	-0.349	-1.4027	-1.541	-11.634	-0.063	-0.073833	-0.059889	0.58413	2.993	2.8747	2.7551	8.4657	21.975	18.35	17.042	1001.6	-1.528	-1.4507	-1.3867	-3.3494	1.4655	1.4235	1.3686	5.117	63
1.7787e+05	1.5452e+05	1.4405e+05	3.0472e+06	4.2134	3.9272	3.7917	17.422	0.00026307	0.00020572	0.00013841	0.77605	152.55	131.9	129.79	433.68	100.3	89.909	92.938	62.164	-2.4889	-1.1441	-0.96045	1.6256	17.753	15.423	14.377	303.54	1.8805e-05	4.7427e-05	2.7905e-05	1.2528e-05	0.856	-1.0827	-1.0111	-5.765	-0.0125	-0.026333	-0.027667	0.36024	2.679	2.5677	2.4777	7.3509	17.751	15.421	14.376	304.11	-1.302	-1.2542	-1.2062	-3.3309	1.376	1.3137	1.2717	4.0201	63
1.3563e+05	1.1286e+05	1.0352e+05	2.8561e+06	3.6792	3.3562	3.2143	16.82	-0.0009001	-0.00074711	-0.00055534	1.47	147.97	75.783	68.308	192.5	112	27.284	19.751	13.457	4.2696	1.4481	1.0207	1.9889	13.537	11.264	10.332	282.91	0.00017157	0.00033597	0.00039429	0.00019868	-1.863	-0.38667	-0.83689	-10.926	-0.0855	-0.081	-0.071611	-0.68028	3.116	2.9947	2.8886	13.459	13.535	11.263	10.331	285.04	-1.612	-1.541	-1.4826	-7.0166	1.5045	1.4538	1.4056	6.4407	63
2.0669e+05	1.5275e+05	1.3553e+05	2.8889e+06	4.542	3.9047	3.678	16.786	-0.0011171	-0.00098214	-0.00081643	-2.5624	202.4	109.9	99.177	212.62	341.02	85.19	57.513	21.199	10.846	4.3989	3.232	-1.0413	20.63	15.246	13.528	281.78	0.00013946	0.00025308	0.00028928	0.00055012	1.421	-2.4653	0.14644	-8.9764	-0.0995	-0.091167	-0.085722	-1.4898	3.219	3.119	3.0492	9.1171	20.628	15.245	13.526	288.31	-1.748	-1.6753	-1.6161	-6.3968	1.4695	1.4433	1.4346	2.7174	63
77172	59169	52494	6.1753e+05	2.7754	2.4302	2.289	7.6408	-0.0033467	-0.0026217	-0.0019494	-1.8039	98.755	54.542	45.432	69.793	102.87	22.137	14.844	10.373	-4.5497	-1.4408	-1.0372	-1.7175	7.7026	5.9056	5.2395	58.381	0.0054008	0.0048252	0.00385	0.0026585	0.516	-1.9403	-0.32522	-5.9785	0.026	0.020833	0.026667	-1.2717	2.566	2.466	2.3896	6.5455	7.7018	5.9051	5.239	61.629	-1.251	-1.2028	-1.1583	-4.4344	1.3155	1.2623	1.2316	2.1119	63
63320	57059	53052	2.6764e+05	2.514	2.3864	2.3011	5.146	-0.00031587	-0.00030213	-0.00031564	-0.48228	46.039	27.896	27.102	39.937	10.431	7.5877	7.5065	3.9335	-0.54724	-0.30991	-0.28322	-0.070607	6.32	5.6951	5.2952	26.481	7.6026e-06	4.9439e-07	4.2449e-06	0.00012147	-2.079	-2.3247	-0.89967	-2.6349	-0.0005	0.010333	0.021167	-0.31243	2.642	2.5483	2.4653	6.1479	6.3194	5.6945	5.2947	26.711	-1.277	-1.2345	-1.1997	-3.5034	1.365	1.3132	1.2657	2.6443	63
70039	63720	59691	6.6999e+05	2.644	2.5219	2.4409	8.1773	0.00019042	0.00032981	0.00049258	0.05658	69.906	43.964	40.21	107.1	23.89	11.689	10.97	15.744	0.29466	-0.31554	-0.40877	-1.4827	6.9906	6.3599	5.9578	66.868	0.00017949	0.00024001	0.00031589	0.00041862	-0.101	-0.282	-1.5734	-7.7739	-0.006	-0.0021667	0.0054444	0.32343	2.709	2.64	2.5596	7.6363	6.9899	6.3592	5.9572	66.865	-1.362	-1.3253	-1.2864	-3.6599	1.347	1.3145	1.2727	3.9752	63
1.9545e+05	1.4424e+05	1.2826e+05	2.8838e+06	4.4168	3.7943	3.5779	16.959	-0.0008018	-0.00066281	-0.00054647	0.46973	173.84	84.549	74.218	138.79	89.757	19.069	13.102	4.0349	0.84426	0.055571	-0.054447	-0.60046	19.508	14.396	12.802	287.61	0.00019703	0.00016123	7.8246e-05	0.00027004	-0.731	-2.2207	-4.6911	-17.938	0.0215	0.010833	0.013778	2.3793	3.847	3.7523	3.6697	21.364	19.506	14.395	12.8	287.8	-1.895	-1.8457	-1.8061	-9.5809	1.9525	1.9067	1.8638	11.785	63
93802	83017	77227	4.2329e+05	3.0598	2.8785	2.7763	6.4998	-0.00055509	-0.00057608	-0.0005846	-0.041834	69.352	44.137	40.606	56.129	19.681	10.57	10.059	4.0525	0.55865	-0.28788	-0.42472	-0.060548	9.3625	8.286	7.7081	42.247	9.4675e-06	8.6942e-07	2.0132e-06	0.00039451	0.279	-2.358	-0.35656	-8.0581	-0.0925	-0.081333	-0.067833	-0.066907	2.684	2.6027	2.5286	7.6406	9.3615	8.2851	7.7073	42.244	-1.369	-1.3133	-1.2677	-3.9359	1.3165	1.2895	1.2614	3.7048	63
